TKID,ERWACHSENE_ABSATZ_1M,JUNIOREN_ABSATZ_1M,NICHT_ZUGEORDNET_ABSATZ_1M,REDUZIERT_1_2_ABSATZ_1M,VOLLPREIS_ABSATZ_1M,ERWACHSENE_ABSATZ_2M,JUNIOREN_ABSATZ_2M,NICHT_ZUGEORDNET_ABSATZ_2M,REDUZIERT_1_2_ABSATZ_2M,VOLLPREIS_ABSATZ_2M,ERWACHSENE_ABSATZ_3M,JUGEND_ABSATZ_3M,JUNIOREN_ABSATZ_3M,NICHT_ZUGEORDNET_ABSATZ_3M,REDUZIERT_1_2_ABSATZ_3M,VOLLPREIS_ABSATZ_3M,ERWACHSENE_ABSATZ_6M,JUGEND_ABSATZ_6M,JUNIOREN_ABSATZ_6M,NICHT_ZUGEORDNET_ABSATZ_6M,REDUZIERT_1_2_ABSATZ_6M,VOLLPREIS_ABSATZ_6M,ERWACHSENE_ABSATZ_9M,JUGEND_ABSATZ_9M,JUNIOREN_ABSATZ_9M,NICHT_ZUGEORDNET_ABSATZ_9M,REDUZIERT_1_2_ABSATZ_9M,VOLLPREIS_ABSATZ_9M,ERWACHSENE_ABSATZ_12M,JUGEND_ABSATZ_12M,JUNIOREN_ABSATZ_12M,NICHT_ZUGEORDNET_ABSATZ_12M,REDUZIERT_1_2_ABSATZ_12M,VOLLPREIS_ABSATZ_12M,MIN_DATE,MAX_DATE,ABSATZ_TOTAL,KUNDE_SEIT_TAGE,KUNDE_SEIT_MONATE
465346ff-19a4-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-04,2020-12-29,6,118 days,4
465346ff-49d4-fe39-e053-b12a1cac73f5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-28,2020-12-28,1,3 days,1
465346ff-7d82-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-07-21,2020-12-09,11,163 days,6
465346ff-af6f-fe39-e053-b12a1cac73f5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,,,,,,,,,,,,2020-07-03,2020-12-21,12,181 days,6
465346ff-ddd8-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-21,5,201 days,7
465346ff-f343-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,,,,,,,2020-06-28,2020-12-31,30,186 days,7
46534700-c846-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-29,39,210 days,7
46534701-c5d7-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-11,2020-12-17,3,20 days,1
46534702-46ae-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,,,,,,,,,,,,,2020-06-12,2020-12-26,22,202 days,7
46534702-742d-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,2020-06-10,2020-12-09,21,204 days,7
46534702-8d02-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-12,2020-12-12,2,19 days,1
46534702-a090-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-18,52,209 days,7
46534702-e9fc-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-30,34,213 days,7
46534703-f487-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-09,18,213 days,7
46534704-a6f6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-21,2020-12-21,1,10 days,1
46534705-3e26-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-14,2020-12-11,7,139 days,5
46534705-4752-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-01,2020-12-22,4,152 days,5
46534705-774b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,2020-07-23,2020-12-06,8,161 days,6
46534705-98b2-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-08,42,212 days,7
46534705-b240-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-29,77,212 days,7
46534705-d10c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,2020-07-03,2020-12-08,26,181 days,6
46534705-ea19-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-19,28,209 days,7
46534706-06e5-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-31,72,210 days,7
46534706-3036-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-14,29,212 days,7
46534706-5dfe-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,,,,,,,,,,,,2020-07-20,2020-12-19,10,164 days,6
46534706-9726-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,2020-10-06,2020-12-15,17,86 days,3
46534707-3b67-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-06-19,2020-12-23,12,195 days,7
46534707-d2b4-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,2020-06-27,2020-12-01,20,187 days,7
46534707-e8aa-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,2020-06-05,2020-12-29,16,209 days,7
46534708-259c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,4.0,0.0,47.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-18,55,201 days,7
46534708-8a34-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,2020-06-23,2020-12-09,17,191 days,7
46534708-e95b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-24,39,201 days,7
46534709-1e55-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,,,,,,,,,,,,,2020-07-03,2020-12-12,32,181 days,6
4653470b-5c94-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-19,20,201 days,7
4653470c-0d5c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-05,2020-12-05,1,26 days,1
4653470c-cd1a-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-29,42,213 days,7
4653470c-ed33-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,2020-07-05,2020-12-29,12,179 days,6
4653470d-3fd5-fe39-e053-b12a1cac73f5,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,,,,,,,,,,,,,2020-07-21,2020-12-20,13,163 days,6
4653470d-7ba3-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,2020-07-11,2020-12-26,17,173 days,6
4653470e-a848-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-07,23,210 days,7
4653470e-fb1d-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,2020-06-14,2020-12-13,13,200 days,7
4653470f-5bb2-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-07-05,2020-12-20,11,179 days,6
4653470f-83e0-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,,,,,,,,,,,,2020-06-15,2020-12-11,33,199 days,7
4653470f-8639-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-28,2020-12-28,1,3 days,1
46534710-e8b7-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,,,,,,,,,,,,,2020-07-06,2020-12-29,16,178 days,6
46534711-2ef4-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-17,12,212 days,7
46534711-685f-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,,,,,,,,,,,,,2020-06-06,2020-12-27,47,208 days,7
46534711-d28e-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-12,2020-12-04,2,49 days,2
46534713-0808-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,,,,,,,,,,,,2020-06-17,2020-12-10,29,197 days,7
46534713-1a32-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,2020-06-10,2020-12-12,21,204 days,7
46534713-279c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,151.0,1.0,,,,,,,,,,,,,2020-06-05,2020-12-30,177,209 days,7
46534714-2289-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,2020-06-12,2020-12-09,5,202 days,7
46534714-320c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-06-11,2020-12-26,12,203 days,7
46534714-d337-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-11,2020-12-31,3,142 days,5
46534714-d7f6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,,,,,,,,,,,,,2020-06-07,2020-12-25,100,207 days,7
46534715-3e24-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,,,,,,,,,,,,,2020-07-26,2020-12-29,7,158 days,6
46534716-0cb8-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,2020-07-17,2020-12-15,15,167 days,6
46534717-c3ae-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,2020-06-06,2020-12-12,59,208 days,7
46534717-f22a-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-23,181,212 days,7
46534718-995f-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-19,18,212 days,7
46534719-2069-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,2020-06-19,2020-12-16,9,195 days,7
46534719-9b31-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,,,,,,,,,,,,,2020-06-02,2020-12-16,28,212 days,7
46534719-c602-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-01,7,209 days,7
46534719-ce2a-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2020-06-25,2020-12-02,2,189 days,7
4653471a-60f6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,2020-07-14,2020-12-12,3,170 days,6
4653471b-1c90-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-05,2020-12-22,13,148 days,5
4653471b-69aa-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-20,18,209 days,7
4653471b-f695-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,2020-07-04,2020-12-29,17,180 days,6
46bac7c3-1509-404c-9490-23d24b008f17,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,,,,,,,2020-10-05,2020-12-30,31,87 days,3
4770f202-49a8-42ff-b60c-85c6eaa5a579,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-18,38,209 days,7
4790f331-5202-4852-89a9-3b85ae4ca215,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-13,21,210 days,7
48611186-90ce-a3fe-e053-b12a1cac926f,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-31,38,213 days,7
48e3c6d5-093a-4952-86bf-5a017e7aaed9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,2020-06-07,2020-12-18,11,207 days,7
49f24c05-ebc4-4ef0-b041-4db9ec121b62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-09,39,210 days,7
4aad030a-af15-4fc2-a4ec-bbe08a0d4e4e,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-03,2020-12-19,11,119 days,4
4b1411f6-e65e-4271-92ef-2081769517ca,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,,,,,,,,,,,,,2020-06-25,2020-12-29,9,189 days,7
4fa123dd-36e9-45c0-96d6-04794e698d10,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-31,61,209 days,7
5400eafd-2bc2-4186-ab5a-0012da2e6960,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-02,2020-12-30,8,120 days,4
542beb73-cfa3-4e52-9e96-92b9b1b4021c,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-10,2020-12-30,19,112 days,4
54e11cd7-8417-4209-8d00-6e9b9481dae1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,,,,,,,,,,,,,2020-06-16,2020-12-26,39,198 days,7
54e8fc14-d0df-4e59-8cde-a453e7b95030,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-24,2020-12-28,2,7 days,1
57093334-c8b3-404c-8d6a-89bbe117e2ea,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-31,78,213 days,7
591558c4-7b30-47c7-ab4c-a91e7e959606,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,2020-06-09,2020-12-22,60,205 days,7
5a76a743-1dce-4121-b1e1-a26b936bc5bc,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-26,2020-12-26,2,5 days,1
5c1eaa58-b1ec-4a51-b647-60e32bbc0067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,2020-06-21,2020-12-09,11,193 days,7
5e9a40bd-a11b-4ca7-8620-a706188addd1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,2020-07-27,2020-12-08,16,157 days,6
62212ae7-8428-4401-a773-61260882745f,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-18,67,209 days,7
65eba074-ce50-46f4-917b-dac47219916a,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,13.0,10.0,,,,,,,,,,,,,2020-06-09,2020-12-07,27,205 days,7
6633aae1-6c67-4b60-968f-71c56729a192,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,,,,,,,,,,,,,2020-06-09,2020-12-27,39,205 days,7
66f3243c-db4b-405c-a4fa-b09be80dd704,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,,,,,,,,,,,,,2020-06-13,2020-12-29,49,201 days,7
6705caa3-1e19-4f37-8735-4f3a4a32e41a,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,2020-06-03,2020-12-19,22,211 days,7
677235a0-5ce9-42dd-a8a5-8a8ece2a3e19,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-30,2020-12-30,1,1 days,1
677ce6e6-b491-42ae-bc66-b886ce0850fd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-19,2020-12-30,5,103 days,4
684845be-7ed9-4792-8380-8ba7a5c12974,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,20.0,6.0,,,,,,,,,,,,,,,,,,,2020-08-01,2020-12-27,49,152 days,5
